created_at,tweet_text,hashtags
2022-11-03 15:18:22,""" assumptions of suicidality can create inaccurate models of one of the most complex human behaviors, and we ought to be humble in our ability to predict suicide and suicidal behavior."" So true, we know nothing about suicide #SuicideAwareness https://t.co/CJGpj7HGfw","[{'text': 'SuicideAwareness', 'indices': [225, 242]}]"
2022-11-03 15:16:02,"Just registered, really looking forward to attending my first in person @NSPA_UK Conference and hearing all the amazing speakers and workshop sessions. See you there everyone #SuicidePrevention #SuicideAwareness #NSPAConf23 💚 https://t.co/5BUTKpzkuK","[{'text': 'SuicidePrevention', 'indices': [175, 193]}, {'text': 'SuicideAwareness', 'indices': [194, 211]}, {'text': 'NSPAConf23', 'indices': [212, 223]}]"
2022-11-03 15:12:51,When a person ideates they are overwhlemed and they cannot find a solution out of it. This is not a reflection on any of us that are left behind. #suicideawareness https://t.co/sVubGugMUH,"[{'text': 'suicideawareness', 'indices': [146, 163]}]"
2022-11-03 15:08:14,RT @cahn_uk: Are you experiencing consistent low moods? You are not alone. It is crucial to look after your mental health. Our team is here…,[]
2022-11-03 14:49:16,"RT @allevin18: Check out my post ""Shame and it's Connection to the Stigma"" https://t.co/T4UWsvE8Gt Sharing My Story, Blogging &amp; Podcasting…",[]
2022-11-03 14:31:22,"RT @FryPeggy1: #turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression 

Day 307 of 365
Any time any where
All Vets &amp; anyone who…","[{'text': 'turn22to0', 'indices': [15, 25]}, {'text': '22for22', 'indices': [26, 34]}, {'text': 'PTSD', 'indices': [35, 40]}, {'text': 'anxiety', 'indices': [42, 50]}, {'text': 'SuicideAwareness', 'indices': [51, 68]}, {'text': 'Depression', 'indices': [69, 80]}]"
2022-11-03 14:30:18,"You #Fail as a parent if your child wants to kill themselves because of your abuse.

#ChildhoodTrauma #SuicideAwareness #MentalHealth","[{'text': 'Fail', 'indices': [4, 9]}, {'text': 'ChildhoodTrauma', 'indices': [85, 101]}, {'text': 'SuicideAwareness', 'indices': [102, 119]}, {'text': 'MentalHealth', 'indices': [120, 133]}]"
2022-11-03 13:58:16,"This is exactly why it needs to be talked about in schools,absolutely shocked by this article #SuicidePrevention #SuicideAwareness #forever26 sjr 🕊🤍✨ https://t.co/noZKiDNpc1 https://t.co/e53EO9Hi4t","[{'text': 'SuicidePrevention', 'indices': [94, 112]}, {'text': 'SuicideAwareness', 'indices': [113, 130]}, {'text': 'forever26', 'indices': [131, 141]}]"
2022-11-03 13:47:50,"https://t.co/t4w4SeEtuk

When love is lost, depression and suicidal thoughts reign. Will family and friends succeed to turn things around before life is also lost?

Lost Love by @JoniMartins3

https://t.co/1sTRhJyhNN

#KCHpromote #Suicideawareness","[{'text': 'KCHpromote', 'indices': [218, 229]}, {'text': 'Suicideawareness', 'indices': [230, 247]}]"
2022-11-03 13:36:38,"RT @VIVmentalhealth: Looking forward to connecting with the Stony Plain community in a couple of weeks. ❤️

If you'd like to attend, please…",[]
2022-11-03 13:25:05,"""When love is lost, depression and suicidal thoughts reign. Will family and friends succeed to turn things around before life is also lost?
Lost Love by @JoniMartins3
⭐️⭐️⭐️⭐️⭐️
https://t.co/1sTRhJyhNN
#KCHpromote #Suicideawareness
"" https://t.co/CyanjNpHYK","[{'text': 'KCHpromote', 'indices': [202, 213]}, {'text': 'Suicideawareness', 'indices': [214, 231]}]"
2022-11-03 13:18:52,Language is so important when we discuss suicide. Compassion is evident in our language. #MentalHealthAwareness #SuicideAwareness https://t.co/MA56oHKVfA,"[{'text': 'MentalHealthAwareness', 'indices': [89, 111]}, {'text': 'SuicideAwareness', 'indices': [112, 129]}]"
2022-11-03 13:08:21,RT @cahn_uk: Are you experiencing consistent low moods? You are not alone. It is crucial to look after your mental health. Our team is here…,[]
2022-11-03 12:52:30,"RT @FryPeggy1: #turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression 

Day 307 of 365
Any time any where
All Vets &amp; anyone who…","[{'text': 'turn22to0', 'indices': [15, 25]}, {'text': '22for22', 'indices': [26, 34]}, {'text': 'PTSD', 'indices': [35, 40]}, {'text': 'anxiety', 'indices': [42, 50]}, {'text': 'SuicideAwareness', 'indices': [51, 68]}, {'text': 'Depression', 'indices': [69, 80]}]"
2022-11-03 12:45:59,"RT @FryPeggy1: #turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression 

Day 307 of 365
Any time any where
All Vets &amp; anyone who…","[{'text': 'turn22to0', 'indices': [15, 25]}, {'text': '22for22', 'indices': [26, 34]}, {'text': 'PTSD', 'indices': [35, 40]}, {'text': 'anxiety', 'indices': [42, 50]}, {'text': 'SuicideAwareness', 'indices': [51, 68]}, {'text': 'Depression', 'indices': [69, 80]}]"
2022-11-03 12:36:19,"If you or someone you know is struggling with suicidal thoughts or mental health matters please call the National Suicide Prevention Lifeline at 800-273-8255 to connect with a trained counselor or visit the NSPL site. https://t.co/vOTrVbIZC4
#SuicidePrevention
#SuicideAwareness","[{'text': 'SuicidePrevention', 'indices': [242, 260]}, {'text': 'SuicideAwareness', 'indices': [261, 278]}]"
2022-11-03 12:31:01,"RT @FryPeggy1: #turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression 

Day 307 of 365
Any time any where
All Vets &amp; anyone who…","[{'text': 'turn22to0', 'indices': [15, 25]}, {'text': '22for22', 'indices': [26, 34]}, {'text': 'PTSD', 'indices': [35, 40]}, {'text': 'anxiety', 'indices': [42, 50]}, {'text': 'SuicideAwareness', 'indices': [51, 68]}, {'text': 'Depression', 'indices': [69, 80]}]"
2022-11-03 12:23:40,@DailyMirror This is exactly why everyone should get behind the @3dadswalking petition that can be found on their page &amp; the @PrideOfBritain page too❤️❤️❤️ #SuicidePrevention #SuicideAwareness,"[{'text': 'SuicidePrevention', 'indices': [160, 178]}, {'text': 'SuicideAwareness', 'indices': [179, 196]}]"
2022-11-03 12:04:33,RT @allevin18: You can now follow and ENGAGE with me on #TikTok @allevin18 Excited to add another platform to my advocacy around #depressio…,"[{'text': 'TikTok', 'indices': [56, 63]}]"
2022-11-03 12:04:22,#SuicideAwareness Get help now. Dial 988.,"[{'text': 'SuicideAwareness', 'indices': [0, 17]}]"
2022-11-03 12:01:00,"This month we feature voices from people impacted by suicide loss.https://t.co/hUGJMo9nNA
 #suicidegriefiscomplicated #suicideloss #issld #idpisl #grief #griefsupport #SuicideAwareness https://t.co/7Hh4PAHbQ6","[{'text': 'suicidegriefiscomplicated', 'indices': [91, 117]}, {'text': 'suicideloss', 'indices': [118, 130]}, {'text': 'issld', 'indices': [131, 137]}, {'text': 'idpisl', 'indices': [138, 145]}, {'text': 'grief', 'indices': [146, 152]}, {'text': 'griefsupport', 'indices': [153, 166]}, {'text': 'SuicideAwareness', 'indices': [167, 184]}]"
2022-11-03 11:47:46,"#turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression 

Day 307 of 365
Any time any where
All Vets &amp; anyone who suffers
One is too many 

We are here for anyone who needs help
You don't have to do it alone
Reach out and we will be there for you https://t.co/VWsGjbwgVT","[{'text': 'turn22to0', 'indices': [0, 10]}, {'text': '22for22', 'indices': [11, 19]}, {'text': 'PTSD', 'indices': [20, 25]}, {'text': 'anxiety', 'indices': [27, 35]}, {'text': 'SuicideAwareness', 'indices': [36, 53]}, {'text': 'Depression', 'indices': [54, 65]}]"
2022-11-03 11:32:38,"I'm tired of saying this.
No body commits suicide. Crimes are committed but suicide isn't a crime. A person suicides. Change language around suicide now.
#Suicide
#SuicidesNotCommit
#SuicidePrevention
#SuicideAwareness
#WordsMatter https://t.co/yJwZ2kT2Ql","[{'text': 'Suicide', 'indices': [154, 162]}, {'text': 'SuicidesNotCommit', 'indices': [163, 181]}, {'text': 'SuicidePrevention', 'indices': [182, 200]}, {'text': 'SuicideAwareness', 'indices': [201, 218]}, {'text': 'WordsMatter', 'indices': [219, 231]}]"
2022-11-03 11:30:04,"""Harsh words shatter his self-esteem. Will their friends’ intervention work before it all ends in suicide?
Lost Love by @JoniMartins3
⭐️⭐️⭐️⭐️⭐️
#CoPromos #Romance #Suicideawareness
Grab this emotional read now!"" https://t.co/VlWaIMr609","[{'text': 'CoPromos', 'indices': [145, 154]}, {'text': 'Romance', 'indices': [155, 163]}, {'text': 'Suicideawareness', 'indices': [164, 181]}]"
2022-11-03 11:17:24,"It's true and I need to work harder to change the language I used. Commit IS the wrong word, just as you state with negative associations to crime. #bebetter #communication #SuicideAwareness https://t.co/btRykT6YuC","[{'text': 'bebetter', 'indices': [148, 157]}, {'text': 'communication', 'indices': [158, 172]}, {'text': 'SuicideAwareness', 'indices': [173, 190]}]"
2022-11-03 11:16:23,"This is what Indian Judiciary and  Legislations are doing to men. 
#MensLivesMatter 
#MensHealthAwarenessMonth
#GenderBiasedLaws 
#SuicidePrevention 
#SuicideAwareness
#mensrights https://t.co/iI1Rd2lWtr","[{'text': 'MensLivesMatter', 'indices': [67, 83]}, {'text': 'MensHealthAwarenessMonth', 'indices': [85, 110]}, {'text': 'GenderBiasedLaws', 'indices': [111, 128]}, {'text': 'SuicidePrevention', 'indices': [130, 148]}, {'text': 'SuicideAwareness', 'indices': [150, 167]}, {'text': 'mensrights', 'indices': [168, 179]}]"
2022-11-03 11:00:27,"When love is lost, depression and suicidal thoughts reign. Will family and friends succeed to turn things around before life is also lost?
Lost Love by @JoniMartins3
⭐️⭐️⭐️⭐️⭐️
https://t.co/1sTRhJyhNN
#KCHpromote #Suicideawareness https://t.co/jfI9wFShQn","[{'text': 'KCHpromote', 'indices': [201, 212]}, {'text': 'Suicideawareness', 'indices': [213, 230]}]"
2022-11-03 11:00:16,"Good luck everyone! Sport Against Suicide and CALMS team up for Fight Night at Derry's Guildhall #Derry #FightNight #SuicideAwareness
https://t.co/vXd2XTjmhE https://t.co/W4vys5P9L0","[{'text': 'Derry', 'indices': [97, 103]}, {'text': 'FightNight', 'indices': [104, 115]}, {'text': 'SuicideAwareness', 'indices': [116, 133]}]"
2022-11-03 09:46:50,RT @latrice_stowe: Discussing Signs of Suicide (S.O.S.) with our Middle and High School students this week. ACT! #Acknowledge #Care #Tell S…,"[{'text': 'Acknowledge', 'indices': [113, 125]}, {'text': 'Care', 'indices': [126, 131]}, {'text': 'Tell', 'indices': [132, 137]}]"
2022-11-03 09:11:03,"@ian_rodd With you on this Ian. Leo died by suicide. I even find 'took his life' tricky, but that's just me. And 'completed suicide' I find abhorrent - as if it's worth a gold star. Thinking of you as James' birthday approaches, so soon after the anniversary. #SuicideAwareness","[{'text': 'SuicideAwareness', 'indices': [260, 277]}]"
2022-11-03 08:51:56,Poetry-Arts Confidential: New Poem: DIDN’T HEAR YOU https://t.co/Mwohv4j6w3 #poem #poetry #SuicideAwareness #SuicidePrevention,"[{'text': 'poem', 'indices': [76, 81]}, {'text': 'poetry', 'indices': [82, 89]}, {'text': 'SuicideAwareness', 'indices': [90, 107]}, {'text': 'SuicidePrevention', 'indices': [108, 126]}]"
2022-11-03 08:38:27,"RT @Zer0Suicide: Find it hard to talk about #suicide?

Then complete our FREE #SuicideAwareness training, and we'll show you how. Talking a…","[{'text': 'suicide', 'indices': [44, 52]}, {'text': 'SuicideAwareness', 'indices': [78, 95]}]"
2022-11-03 08:36:19,"RT @imasurvivor66: Sadly, we don’t always know the depths of someone’s depression, until it's too late 😢 Please, can just one person, copy…",[]
2022-11-03 08:32:52,"My prayers goes to both man and beast entertaining thoughts of ending it all
#SuicideAwareness","[{'text': 'SuicideAwareness', 'indices': [77, 94]}]"
2022-11-03 07:16:48,"RT @Zer0Suicide: Find it hard to talk about #suicide?

Then complete our FREE #SuicideAwareness training, and we'll show you how. Talking a…","[{'text': 'suicide', 'indices': [44, 52]}, {'text': 'SuicideAwareness', 'indices': [78, 95]}]"
2022-11-03 06:46:00,"RT @Zer0Suicide: Find it hard to talk about #suicide?

Then complete our FREE #SuicideAwareness training, and we'll show you how. Talking a…","[{'text': 'suicide', 'indices': [44, 52]}, {'text': 'SuicideAwareness', 'indices': [78, 95]}]"
2022-11-03 06:32:15,"RT @MartinG8177: Good morning....thank you....
#ISupportMusic
#ISupportSmallBiz
#RaisingAwarenessFibromyalgia
#AllChronicIllnesses
#MentalH…","[{'text': 'ISupportMusic', 'indices': [47, 61]}, {'text': 'ISupportSmallBiz', 'indices': [62, 79]}, {'text': 'RaisingAwarenessFibromyalgia', 'indices': [80, 109]}, {'text': 'AllChronicIllnesses', 'indices': [110, 130]}]"
2022-11-03 06:30:58,"RT @Zer0Suicide: Find it hard to talk about #suicide?

Then complete our FREE #SuicideAwareness training, and we'll show you how. Talking a…","[{'text': 'suicide', 'indices': [44, 52]}, {'text': 'SuicideAwareness', 'indices': [78, 95]}]"
2022-11-03 05:57:24,RT @EmilyYoungerTV: Someone asked me today about my biggest accomplishment in life. This story came to mind. Remi Young has the power to sa…,[]
2022-11-03 05:37:32,RT @MindBodySoleUK: It’s not selfish. Suicide is usually caused by mental illness. People don’t die from suicide they die from being mental…,[]
2022-11-03 05:36:40,@ThatEricAlper @ChesterBe it’s still a hard one to manage and really the only one that’s left lingering pain after the initial first days to weeks #fuckdepression #suicideawareness #makechesterproud,"[{'text': 'fuckdepression', 'indices': [147, 162]}, {'text': 'suicideawareness', 'indices': [163, 180]}, {'text': 'makechesterproud', 'indices': [181, 198]}]"
2022-11-03 05:14:44,RT @EmilyYoungerTV: Someone asked me today about my biggest accomplishment in life. This story came to mind. Remi Young has the power to sa…,[]
2022-11-03 04:34:20,@mentalhealth My children left this world because of this feeling and I feel this way everyday! Barely hanging in there but determined to stay!!! #KeepGoing #StressAwarenessDay #YouMatter #SuicideAwareness,"[{'text': 'KeepGoing', 'indices': [146, 156]}, {'text': 'StressAwarenessDay', 'indices': [157, 176]}, {'text': 'YouMatter', 'indices': [177, 187]}, {'text': 'SuicideAwareness', 'indices': [188, 205]}]"
2022-11-03 03:58:23,#SuicideAwareness  My Little cousin tried to take her life the other day . She took 90 pills . Thank God we got to her in time or she would’ve died . God is so good . Please pay attention to the signs &amp; check on your loved ones daily ❤️,"[{'text': 'SuicideAwareness', 'indices': [0, 17]}]"
2022-11-03 03:48:45,"Life would be great they said…well they sort of told the truth life is great in spurts. I wish that would happen more often then not. 

#bipolar #suicideawareness","[{'text': 'bipolar', 'indices': [136, 144]}, {'text': 'suicideawareness', 'indices': [145, 162]}]"
2022-11-03 03:40:07,Silver keep f*ing going twist statement ring - unique gift for her  - encouragement and support through a difficult time / gift for woman #nevergiveup #neverfuckinggiveup #keepfuckinggoing #keepgoing #suicideawareness #depressionawareness #iamenough https://t.co/pE3uFqT2PV https://t.co/1dhp2mrKKG,"[{'text': 'nevergiveup', 'indices': [138, 150]}, {'text': 'neverfuckinggiveup', 'indices': [151, 170]}, {'text': 'keepfuckinggoing', 'indices': [171, 188]}, {'text': 'keepgoing', 'indices': [189, 199]}, {'text': 'suicideawareness', 'indices': [200, 217]}, {'text': 'depressionawareness', 'indices': [218, 238]}, {'text': 'iamenough', 'indices': [239, 249]}]"
2022-11-03 03:15:43,"RT @NineTiger: @TheVicarageCat My sister, Jeanmarie Petrino. Gone too soon because she never got the help she needed. Everyone failed her.…",[]
2022-11-03 02:45:51,RT @EmilyYoungerTV: Someone asked me today about my biggest accomplishment in life. This story came to mind. Remi Young has the power to sa…,[]
2022-11-03 02:44:49,This is the anniversary of a family member’s suicide attempt. I agree with this quote from Robin Williams. #BeKind #SuicideAwareness https://t.co/RrsixrdgWx,"[{'text': 'BeKind', 'indices': [107, 114]}, {'text': 'SuicideAwareness', 'indices': [115, 132]}]"
2022-11-03 02:26:38,RT @PamelaWibleMD: I never wanted to run a doctor suicide helpline. Doctors just just kept calling. I kept answering the phone. It's been 1…,[]
2022-11-03 02:16:50,"me with friends: a funny hopeless romantic

also me when alone: i can’t do this anymore. i don’t know what to do. how does anyone do this? why do i act like a kid? #vent #SuicideAwareness","[{'text': 'vent', 'indices': [164, 169]}, {'text': 'SuicideAwareness', 'indices': [170, 187]}]"
2022-11-03 02:11:39,"B/c I’ve gone that far
B/c I have done that 
B/c I’ve crossed that line
B/c I’ve gone that black 

These push-ups R just 4 me
B/c there’s demons inside of me
These push-ups R just 4 me
B/c I live w/ #cPTSD 

#ptsd #anxiety #depression #SuicideAwareness #SuicidePrevention #pushups https://t.co/oAVCQcPrRO","[{'text': 'cPTSD', 'indices': [199, 205]}, {'text': 'ptsd', 'indices': [208, 213]}, {'text': 'anxiety', 'indices': [214, 222]}, {'text': 'depression', 'indices': [223, 234]}, {'text': 'SuicideAwareness', 'indices': [235, 252]}, {'text': 'SuicidePrevention', 'indices': [253, 271]}, {'text': 'pushups', 'indices': [272, 280]}]"
2022-11-03 02:00:36,"RT @Martinsuz: May I please get 2 friends to copy and repost? I am trying to demonstrate that someone is always listening. 
#SuicideAwarene…",[]
2022-11-03 01:57:57,After he created humans he said very good he is with you don’t believe your not loved you are not alone either #SuicidePrevention #SuicideAwareness #suicidal #mentalillness #MentalHealthMatters #MentalHealthAwareness #MentalHealth https://t.co/bWpS7HjQWs,"[{'text': 'SuicidePrevention', 'indices': [111, 129]}, {'text': 'SuicideAwareness', 'indices': [130, 147]}, {'text': 'suicidal', 'indices': [148, 157]}, {'text': 'mentalillness', 'indices': [158, 172]}, {'text': 'MentalHealthMatters', 'indices': [173, 193]}, {'text': 'MentalHealthAwareness', 'indices': [194, 216]}, {'text': 'MentalHealth', 'indices': [217, 230]}]"
2022-11-03 01:57:45,"RT @Martinsuz: May I please get 2 friends to copy and repost? I am trying to demonstrate that someone is always listening. 
#SuicideAwarene…",[]
2022-11-03 01:56:41,There are something’s in this world that you have to do to receive peace with God he gives it freely you just gotta accept it #SuicidePrevention #SuicideAwareness #suicidal #mentalillness #MentalHealthMatters #MentalHealthAwareness #mentalhealth https://t.co/Dg9AIB3cTO,"[{'text': 'SuicidePrevention', 'indices': [126, 144]}, {'text': 'SuicideAwareness', 'indices': [145, 162]}, {'text': 'suicidal', 'indices': [163, 172]}, {'text': 'mentalillness', 'indices': [173, 187]}, {'text': 'MentalHealthMatters', 'indices': [188, 208]}, {'text': 'MentalHealthAwareness', 'indices': [209, 231]}, {'text': 'mentalhealth', 'indices': [232, 245]}]"
2022-11-03 01:55:01,I’m not trying to push him on you. But take it from me I used to wake up everyday anxious on how bad the day would be but now I wake up everyday with hope and peace #SuicidePrevention #SuicideAwareness #suicidal #mentalillness #MentalHealthMatters #MentalHealthAwareness https://t.co/RHOujAcYz9,"[{'text': 'SuicidePrevention', 'indices': [165, 183]}, {'text': 'SuicideAwareness', 'indices': [184, 201]}, {'text': 'suicidal', 'indices': [202, 211]}, {'text': 'mentalillness', 'indices': [212, 226]}, {'text': 'MentalHealthMatters', 'indices': [227, 247]}, {'text': 'MentalHealthAwareness', 'indices': [248, 270]}]"
2022-11-03 01:52:25,RT @EmilyYoungerTV: Someone asked me today about my biggest accomplishment in life. This story came to mind. Remi Young has the power to sa…,[]
2022-11-03 01:06:21,Not sure suicide is brave or cowardly. Depends on who you ask with people not suffering from depression being disqualified from answering. #SuicideAwareness #Iwish,"[{'text': 'SuicideAwareness', 'indices': [139, 156]}, {'text': 'Iwish', 'indices': [157, 163]}]"
2022-11-03 00:57:09,"@TheVicarageCat My sister, Jeanmarie Petrino. Gone too soon because she never got the help she needed. Everyone failed her. #SuicidePrevention #SuicideAwareness Thank you for prayers. 💗 https://t.co/9OgDWaiNOq","[{'text': 'SuicidePrevention', 'indices': [124, 142]}, {'text': 'SuicideAwareness', 'indices': [143, 160]}]"
2022-11-03 00:56:25,"RT @VIVmentalhealth: Looking forward to connecting with the Stony Plain community in a couple of weeks. ❤️

If you'd like to attend, please…",[]
2022-11-03 00:44:36,"It’s ok to cry , it’s ok to feel broken, it’s ok to let loose , it’s ok to not be ok, just know someone out there loves you so please don’t ever lose your battle to depression we’re in this together . #SuicideAwareness","[{'text': 'SuicideAwareness', 'indices': [201, 218]}]"
2022-11-03 00:39:05,Just discovered this.  Brilliant idea. https://t.co/jUCajuwCAi #SaveLives #SuicideAwareness #SuicidePrevention,"[{'text': 'SaveLives', 'indices': [63, 73]}, {'text': 'SuicideAwareness', 'indices': [74, 91]}, {'text': 'SuicidePrevention', 'indices': [92, 110]}]"
2022-11-03 00:35:14,RT @PamelaWibleMD: I never wanted to run a doctor suicide helpline. Doctors just just kept calling. I kept answering the phone. It's been 1…,[]
2022-11-03 00:23:34,"Tomorrow will be a tough day as we lay this gorgeous lad to rest, he will be so missed, forever young ❤  watch over everyone tomorrow Frank as you always did #SuicideAwareness #reachout https://t.co/ao07lKRgRx","[{'text': 'SuicideAwareness', 'indices': [158, 175]}, {'text': 'reachout', 'indices': [176, 185]}]"
2022-11-02 23:33:13,Discussing Signs of Suicide (S.O.S.) with our Middle and High School students this week. ACT! #Acknowledge #Care #Tell Seek help! Be a good friend! Don’t keep it a secret! #MentalHealthMatters #SuicideAwareness #SuicidePrevention @FredricLatschar @stormer_jessica @Dr_CGWellness https://t.co/1DnLR9AulB,"[{'text': 'Acknowledge', 'indices': [94, 106]}, {'text': 'Care', 'indices': [107, 112]}, {'text': 'Tell', 'indices': [113, 118]}, {'text': 'MentalHealthMatters', 'indices': [172, 192]}, {'text': 'SuicideAwareness', 'indices': [193, 210]}, {'text': 'SuicidePrevention', 'indices': [211, 229]}]"
2022-11-02 23:23:09,Please check on your family and friends. Rest in peace magali &amp; Evelyn ❤️ #Suicide #SuicideAwareness #SuicidePrevention,"[{'text': 'Suicide', 'indices': [78, 86]}, {'text': 'SuicideAwareness', 'indices': [87, 104]}, {'text': 'SuicidePrevention', 'indices': [105, 123]}]"
2022-11-02 23:15:38,"Finished the first leg of the #50mileruckmarchchallenge for Vet suicide awareness. 
18% of trans individuals are Veterans &amp; deserve the same respect as our cis brothers and sisters 
#SuicideAwareness #veteransuicideawareness #22adayistoomany #transveteran https://t.co/uGQUar2ofK","[{'text': '50mileruckmarchchallenge', 'indices': [30, 55]}, {'text': 'SuicideAwareness', 'indices': [186, 203]}, {'text': 'veteransuicideawareness', 'indices': [204, 228]}, {'text': '22adayistoomany', 'indices': [229, 245]}, {'text': 'transveteran', 'indices': [246, 259]}]"
2022-11-02 23:15:33,"RT @StopCTE: #CTE, #CTEAwareness, #SuicideAwareness, #ContactSports, #FlagUntil14, #ChildSafety, #CoalitionSports, #SuicidePreventionAwaren…","[{'text': 'CTE', 'indices': [13, 17]}, {'text': 'CTEAwareness', 'indices': [19, 32]}, {'text': 'SuicideAwareness', 'indices': [34, 51]}, {'text': 'ContactSports', 'indices': [53, 67]}, {'text': 'FlagUntil14', 'indices': [69, 81]}, {'text': 'ChildSafety', 'indices': [83, 95]}, {'text': 'CoalitionSports', 'indices': [97, 113]}]"
2022-11-02 22:59:52,"RT @GrannyGail31: 988 is a new system that recently went live to help people reach help in a mental health crisis.

May I please get 2 frie…",[]
2022-11-02 22:55:08,"RT @VIVmentalhealth: Looking forward to connecting with the Stony Plain community in a couple of weeks. ❤️

If you'd like to attend, please…",[]
2022-11-02 22:54:50,"Looking forward to connecting with the Stony Plain community in a couple of weeks. ❤️

If you'd like to attend, please follow the link in the original post.

#SuicideAwareness #survivor https://t.co/ZDROXFqEQ8","[{'text': 'SuicideAwareness', 'indices': [158, 175]}, {'text': 'survivor', 'indices': [176, 185]}]"
2022-11-02 22:31:00,Thomas Bright's grave was also the place of his death. Find out why in this sad #GraveTale #SuicidePrevention #SuicideAwareness    SeanPaulMurphyVille: Grave Tales #31: Thomas Bright https://t.co/6XmZ5T8TCO https://t.co/1exJ24WyN1,"[{'text': 'GraveTale', 'indices': [80, 90]}, {'text': 'SuicidePrevention', 'indices': [91, 109]}, {'text': 'SuicideAwareness', 'indices': [110, 127]}]"
2022-11-02 22:16:20,"RT @GrannyGail31: 988 is a new system that recently went live to help people reach help in a mental health crisis.

May I please get 2 frie…",[]
2022-11-02 22:14:59,"#SuicideAwareness 
Call 988 https://t.co/wRKnGEsGWc","[{'text': 'SuicideAwareness', 'indices': [0, 17]}]"
2022-11-02 21:59:01,"RT @StopCTE: #CTE, #CTEAwareness, #SuicideAwareness, #ContactSports, #FlagUntil14, #ChildSafety, #CoalitionSports, #SuicidePreventionAwaren…","[{'text': 'CTE', 'indices': [13, 17]}, {'text': 'CTEAwareness', 'indices': [19, 32]}, {'text': 'SuicideAwareness', 'indices': [34, 51]}, {'text': 'ContactSports', 'indices': [53, 67]}, {'text': 'FlagUntil14', 'indices': [69, 81]}, {'text': 'ChildSafety', 'indices': [83, 95]}, {'text': 'CoalitionSports', 'indices': [97, 113]}]"
2022-11-02 21:40:50,"RT @Zer0Suicide: Find it hard to talk about #suicide?

Then complete our FREE #SuicideAwareness training, and we'll show you how. Talking a…","[{'text': 'suicide', 'indices': [44, 52]}, {'text': 'SuicideAwareness', 'indices': [78, 95]}]"
2022-11-02 21:20:09,"RT @GrannyGail31: 988 is a new system that recently went live to help people reach help in a mental health crisis.

May I please get 2 frie…",[]
2022-11-02 21:17:01,"This is so important, please read and share if it resonates with you #suicideawareness 💙 https://t.co/sdtfAZUpkm","[{'text': 'suicideawareness', 'indices': [69, 86]}]"
2022-11-02 21:02:06,"RT @GrannyGail31: 988 is a new system that recently went live to help people reach help in a mental health crisis.

May I please get 2 frie…",[]
2022-11-02 20:33:41,"https://t.co/aifJNtttHv
When love is lost, depression and suicidal thoughts reign. Can family and friends turn 
things around before life is also lost?
Lost Love by @JoniMartins3
⭐️⭐️⭐️⭐️⭐️
https://t.co/SCfbrccqmG
#Romance #Suicideawareness #CoPromos
Grab it now!","[{'text': 'Romance', 'indices': [214, 222]}, {'text': 'Suicideawareness', 'indices': [223, 240]}, {'text': 'CoPromos', 'indices': [241, 250]}]"
2022-11-02 20:16:11,"@LeeFryatt That’s an awfully distressing ‘full house’ to have Lee. So sorry you’ve had all these experiences. All the more important we learn from your experiences as we try to reduce the number of suicides and people impacted by suicide. 

#SuicideAwareness #SuicidePrevention #MentalHealth","[{'text': 'SuicideAwareness', 'indices': [241, 258]}, {'text': 'SuicidePrevention', 'indices': [259, 277]}, {'text': 'MentalHealth', 'indices': [278, 291]}]"
2022-11-02 20:15:48,"I have had friends in dark places…

I have lost friends that never came out of those dark places…

Be a friend…

988 is a new nationwide phone number that recently went live to help people reach help in a mental health crisis.

#SuicideAwareness 
#suicideandcrisishotline https://t.co/DkrQhycKVA","[{'text': 'SuicideAwareness', 'indices': [228, 245]}, {'text': 'suicideandcrisishotline', 'indices': [247, 271]}]"
2022-11-02 20:11:24,RT @EmilyYoungerTV: Someone asked me today about my biggest accomplishment in life. This story came to mind. Remi Young has the power to sa…,[]
2022-11-02 20:07:43,@suicidemediabot Thank you As someone that is a suicide attempt survivor trying to provide #SuicideAwareness #SuicidePrevention #MentalHealthAwareness #hope it is good to know the correct wording in dealing with this sensitive subject.,"[{'text': 'SuicideAwareness', 'indices': [91, 108]}, {'text': 'SuicidePrevention', 'indices': [109, 127]}, {'text': 'MentalHealthAwareness', 'indices': [128, 150]}, {'text': 'hope', 'indices': [151, 156]}]"
2022-11-02 20:02:55,"@ProfLAppleby Thank you @LeeFryatt for answering my questions so promptly &amp; helpfully. Much appreciated. Lots of food for thought. And very much support your proposal &amp; petition. 

#SuicideAwareness #SuicidePrevention #MentalHealth #students #universities https://t.co/1aBX8fnr1W","[{'text': 'SuicideAwareness', 'indices': [189, 206]}, {'text': 'SuicidePrevention', 'indices': [207, 225]}, {'text': 'MentalHealth', 'indices': [226, 239]}, {'text': 'students', 'indices': [240, 249]}, {'text': 'universities', 'indices': [250, 263]}]"
